book_order,book,chapter,verse,reference,syriac
13,1 Chronicles,12,12,1 Chronicles 12:12,עתי אשתאה אליאל שביעאה:
13,1 Chronicles,12,13,1 Chronicles 12:13,יוחנן תמינאה אלזבד תשיעאה:
13,1 Chronicles,12,14,1 Chronicles 12:14,ירמיהו עשיראה מכבני חד סראה:
13,1 Chronicles,12,15,1 Chronicles 12:15,אלין מבני גד רישי חיליא דכל חד וחד הוה מסדר קרבא עם אלפא זעירא דבהון עם מאה ורבא עם אלפא: :
13,1 Chronicles,12,16,1 Chronicles 12:16,אלין הינון דעברו ית ירדנא בירחא קדמאה והוא מתמלי על כל פצידוהי ואפכו כל יתבי מישריא למדינחא ולמערבא:
13,1 Chronicles,12,17,1 Chronicles 12:17,ואתו מן בני בנימן ויהודה עד לחקרא לות דוד:
13,1 Chronicles,12,18,1 Chronicles 12:18,ונפק דוד לקדמיהון ואמר להון אין לשלם אתיתון לותי לסיעותי יהי לי עליכון שלם לבבא כחדא ואין לנכלא יתי לאעקותי בלא חטופין בידי יתגלא קדם אלהא דאבהתנא ויתפרע:
13,1 Chronicles,12,19,1 Chronicles 12:19,ורוח גבורה לבשת ית עמשי ריש גבריא ואתיב אמטולתך דוד אתינא ולמהוי עמך בר ישי שלמא ביממא ושלמא בליליא לך ושלמא לדמסיעין לך ארום בסעדך מימר אלהך וקבלנון דוד ומננון ברישי מזרזי חילא:
13,1 Chronicles,12,20,1 Chronicles 12:20,ומשבטא מנשה שרו עם דוד כד אתא עם פלשתאי על שאול לאגחא קרבא ולא סעדונון ארום בעיטתא פטרו יתיה אסטרטיגי פלשתאי למימר ברישנא למקטלא יתוב לות רבוניה שאול:
13,1 Chronicles,12,21,1 Chronicles 12:21,כד אזל לצקלג שרו עלוהי ואתחברו עמיה משבטא מנשה עדנח ויוזבד וידיעאל ומיכאל ויוזבד ואליהוא וצלתי רישי גבריא דמן שבטא מנשה:
13,1 Chronicles,12,22,1 Chronicles 12:22,והנון סיעו עם דוד על מזרזי חילא מטול דגברי חילא הוו כלהון והוו מתמנן רבני חילא:
13,1 Chronicles,12,23,1 Chronicles 12:23,ארום לזמן יומא ביומא אתין לות דוד לסיעותיה עד דהוו למשריי אוכלוזין סגיעין כדמות משריי מלאכיא דיי:
13,1 Chronicles,12,24,1 Chronicles 12:24,ואלין סכומי רישי חילא דמזרזין לחילא דאתו לות דוד לחברון לאחזרא מלכותא דשאול לותיה בגזרת מימרא דיי:
13,1 Chronicles,12,25,1 Chronicles 12:25,בני יהודה נטלי תריסין ומורנין אשתא אלפין ותמני מאה מזרזי חילא:
13,1 Chronicles,12,26,1 Chronicles 12:26,מן בני שמעון גברי חילא לחילא שבעא אלפין ומאה:
13,1 Chronicles,12,27,1 Chronicles 12:27,מן בני ליואי ארבעת אלפין ושית מאה:
13,1 Chronicles,12,28,1 Chronicles 12:28,ויהוידע אמרכול לבית אהרן ועמיה תלתא אלפין ושבע מאה:
13,1 Chronicles,12,29,1 Chronicles 12:29,וצדוק טלי גבר חילא ובית אבוי רבנין עשרין ותרין:
13,1 Chronicles,12,30,1 Chronicles 12:30,ומן בני בנימן קריבו דשאול תלתא אלפין ועד כדון בניהון נטרין מטרת שאול:
13,1 Chronicles,12,31,1 Chronicles 12:31,ומן בני אפרים עשרין אלפין ותמני מאה גברי חילא אנשי שמהן לבית אבהתהון:
13,1 Chronicles,12,32,1 Chronicles 12:32,ומפלגות שבטא דמנשה תמניסר אלפין דאתפרשו בשמהן למיעל לאמלכא ית דוד:
13,1 Chronicles,12,33,1 Chronicles 12:33,ומן בני יששכר ידעי סוכלתנו לעדניא חכימין למקבע רישי שגין ורישי ירחין ולעברא ירחיא ושניא סופיסטין במולדא דסיהרא למקבע מועדיא בעדנהון בקיאין בתקופתא דשמשא אצרולוגין במזליא וכוכביא למידע מה כשרין למעבד בית ישראל רבניהון רישי סנדריא מאתן כל אחוהון עבדין פתגמי אוריתא וחכימין על מימר פומהון:
13,1 Chronicles,12,34,1 Chronicles 12:34,ומשבטא זבלון נפקי חילא מסדרי קרבא בכל זיני קרבא חמשין אלפין ולמעסק בלא לבא ולבא:
13,1 Chronicles,12,35,1 Chronicles 12:35,ומשבטא נפתלי רבנין אלפא ועמהון בתריסין ומורנין תלתין ושבעא אלפין:
13,1 Chronicles,12,36,1 Chronicles 12:36,ומן שבטא דן מסדרי קרבא עשרין ותמני אלפין ושית מאה:
13,1 Chronicles,12,37,1 Chronicles 12:37,ומשבטא אשר נפקא חילא לסדרא קרבא ארבעין אלפין:
13,1 Chronicles,12,38,1 Chronicles 12:38,ומעברא לירדנא משבטא ראובן ומשבטא גד ומפלגות שבטא דמנשה מזרזין בכל זינין לחילא מאה ועשרין אלפין:
13,1 Chronicles,12,39,1 Chronicles 12:39,כל אלין אנשי קרבא מסדרי סדרא בלב שלים אתו לחברון לאמלכא ית דוד על כל ישראל ואוף כל שארא דישראל לבא חד לאמלכא ית דוד:
13,1 Chronicles,12,40,1 Chronicles 12:40,והוו תמן עם דוד יומין תלתא אכלין ושאתין ארום זמינו להון אחוהון:
13,1 Chronicles,12,41,1 Chronicles 12:41,ואוף דקריבין להון עד יששכר וזבולן ונפתלי מיתין להון לחמא בחמרין ובגמלין ובכודנין ובתורין מזונא ומנן דדיבלין ואתכלין דענבין וחמר ומשח ותורין ועאן לסגעי מטול דחדוה הות בישראל:
13,1 Chronicles,13,1,1 Chronicles 13:1,ואתיעט דוד עם רבני אלפיא ומאותא לכל סרכן:
13,1 Chronicles,13,2,1 Chronicles 13:2,ואמר דוד לכל קהלא דישראל אין קדמיכון שפיר ומן קדם יי אלהנא אית רעוא נתקף ונשדר מטול אחנא דאשתירון בכל ארעתא דישראל ועמהון כהניא ולואי בקרוי פרויליהון ויתכנשון לותנא:
13,1 Chronicles,13,3,1 Chronicles 13:3,ונחזור ית ארונא דאלהנא לותנא ארום לא תבענא יתיה ביומי דשאול:
13,1 Chronicles,13,4,1 Chronicles 13:4,ואמרו כל קהלא למעבד כדין ארום תקין פתגמא קדם כל עמא:
13,1 Chronicles,13,5,1 Chronicles 13:5,וכנש דוד ית כל ישראל מן נילוס דמצרים עד מעלן לאנטוכיא לאעלאה ית ארונא דיי מן קרית יערים:
13,1 Chronicles,13,6,1 Chronicles 13:6,וסליק דוד וכל ישראל לבעלה לקרית יערים לאעלאה ית ארונא דיי הוא יי די שכנתיה שרא לעיל מן כרוביא דאתקרי שמיה עלוהי:
13,1 Chronicles,13,7,1 Chronicles 13:7,ואחיתו ית ארונא בעגלתא חדתא מן בית אבינדב ועזא ואחיו מדברין בעגלתא:
13,1 Chronicles,13,8,1 Chronicles 13:8,ודוד וכל ישראל משבחין קדם יי בכל תוקפא בשירין ובכנרין ובנבלין ובתפין ובצלצלין ובחצוצרתא:
13,1 Chronicles,13,9,1 Chronicles 13:9,ואתו עד אתר מתקן ואושיט עזא ית ידיה למיחד ית ארונא ארום מרגוהי תוריא:
13,1 Chronicles,13,10,1 Chronicles 13:10,ותקיף רוגזא דיי בעזא ומחהי מטול דאושיט ידיה על ארונא ומית תמן קדם יי:
13,1 Chronicles,13,11,1 Chronicles 13:11,ותקיף לדוד ארום תרע יי תרעתא בעזא וקרא לאתרא ההוא אתר דמית ביה עזא עד יומא הדין:
13,1 Chronicles,13,12,1 Chronicles 13:12,ודחיל דוד מן קדם יי ביומא ההוא למימר איכדין אעיל לותי ית ארונא דיי:
13,1 Chronicles,13,13,1 Chronicles 13:13,ולא אפני דוד ית ארונא לותיה לקרתא דדוד ואפניה לבית עובד אדום גתאה:
13,1 Chronicles,13,14,1 Chronicles 13:14,ואשתהי ארונא דיי לות עובד אדום בביתיה תלתא ירחין ובריך מימרא דיי ית עובד אדום בבנין ובני בנין דאתעברת אתתיה ותמניא כלתיה וילידן תמניא תמניא בכריסא חד עד דאשתכחו ביני אבהן ובנין ביום חד תמנין וחד וית כל דיליה בריך ואסגי עד לחדא:
13,1 Chronicles,14,1,1 Chronicles 14:1,ושדר חורם מלכא דצור אזגדין לות דוד וקיסי ארזין וארדכלין דאומנין לבנין כותלא ונגרין דחכימין למקבוע קיסין בעדנא דלא שלטא בהון מלטיתא ולא מתבזעין מן שרבא מטול למבני ליה היכלא:
13,1 Chronicles,14,2,1 Chronicles 14:2,וידע דוד ארום אתקניה מימרא דיי מלכא על ישראל וארום אתנטלת איקריה לעלא ומלכותיה מן בגלל לאוטבא לעמיה ישראל:
13,1 Chronicles,14,3,1 Chronicles 14:3,ונסיב דוד תוב נשין בירושלם ואוליד דויד תוב בנין ובנן:
13,1 Chronicles,14,4,1 Chronicles 14:4,ואלין שמהת דאתילידו דהוון מתרבין בירושלם שמוע ושובב ונתן ושלמה:
13,1 Chronicles,14,5,1 Chronicles 14:5,ויבחר ואלישוע ואלפלט:
13,1 Chronicles,14,6,1 Chronicles 14:6,ונוגה ונפג ויפיע:
13,1 Chronicles,14,7,1 Chronicles 14:7,ואלישמע ובעלידע ואליפלט:
13,1 Chronicles,14,8,1 Chronicles 14:8,ושמעו פלשתאי ארום אתרבא דוד למלכא על כל ישראל וסליקו כל פלשתאי למתבע ית דוד לקרבא ושמע דוד ונפק קדמיהון:
13,1 Chronicles,14,9,1 Chronicles 14:9,ופלשתאי אתו ואתרטישו במישר גבריא:
13,1 Chronicles,14,10,1 Chronicles 14:10,ושאיל דוד במימרא דיי למימר האיסק על פלשתאי ותמסרנון בידי ואמר יי ליה סק ואמסרנון בידך:
13,1 Chronicles,14,11,1 Chronicles 14:11,וסליקו במישר פרציא ומחנון תמן דוד ואמר דוד תבר יי ית בעלי דבבוי דדוד כתבור מאן דפחר דמלי מיין בגין כן שמא דאתרא ההוא מישר פרצים עד יומא הדין:
13,1 Chronicles,14,12,1 Chronicles 14:12,ושבקו תמן ית טעותהון ואמר דוד ואתוקדו בנורא:
13,1 Chronicles,14,13,1 Chronicles 14:13,ואוסיפו תוב פלשתאי ואתרטישו במישרא:
13,1 Chronicles,14,14,1 Chronicles 14:14,ושיל תוב דוד במימרא דיי ואמר ליה יי לא תסק בתריהון אסתחר מעלויהון ותהך להון מקבל אלניא:
13,1 Chronicles,14,15,1 Chronicles 14:15,ויהי כמשמעך ית קל מלאכיא דאתין לסיעותך בכין תפוק לקרבא ארום נפק מלאך שליח מן קדם יי לאצלחא קדמך למקטול ית משרית פלשתאי:
13,1 Chronicles,14,16,1 Chronicles 14:16,ועבד דוד היכה דפקדיה יי ומחו ית משרית פלשתאי מגבעון ועד גזרה:
13,1 Chronicles,14,17,1 Chronicles 14:17,ונפק שמא דדוד בכל ארעתא ומימרא דיי רמא דחלתיה על כל עממיא:
13,1 Chronicles,15,1,1 Chronicles 15:1,ועבד ליה בתין בקרתא דדוד ואתקין אתרא לארונא דיי ופרס ליה משכנא:
13,1 Chronicles,15,2,1 Chronicles 15:2,הא בכין אמר דוד דלא כשרין למיטל ית ארונא דיי אלהן ליואי ארום בהון אתרעי יי למיטל ית ארונא דיי ולשמשא יתיה עד עלמא:
13,1 Chronicles,15,3,1 Chronicles 15:3,וכנש דוד ית כל ישראל לירושלם לאסקא ית ארונא דיי לאתריה דזמין ליה:
13,1 Chronicles,15,4,1 Chronicles 15:4,וכנש דוד ית בני אהרן וית ליואי:
13,1 Chronicles,15,5,1 Chronicles 15:5,לבני קהת אוריאל רבנא ואחוהי מאה ועשרין:
13,1 Chronicles,15,6,1 Chronicles 15:6,לבני מררי עשיה רבנא ואחוהי מאתן ועשרין:
13,1 Chronicles,15,7,1 Chronicles 15:7,לבני גרשום יואל רבנא ואחוהי מאה ותלתין:
13,1 Chronicles,15,8,1 Chronicles 15:8,לבני אליצפן שמעיה רבנא ואחוהי מאתן:
13,1 Chronicles,15,9,1 Chronicles 15:9,לבני חברון אליאל רבנא ואחוהי תמנן:
13,1 Chronicles,15,10,1 Chronicles 15:10,לבני עזיאל עמינדב רבנא ואחוהי מאה ותריסר:
13,1 Chronicles,15,11,1 Chronicles 15:11,וקרא דוד לצדוק ולאביתר כהניא ולליואי לאוריאל עשיה ויואל ושמעיה ואליאל ועמינדב:
13,1 Chronicles,15,12,1 Chronicles 15:12,ואמר להון אתון רישי אבהת לליואי אזדמנו אתון ואחוכון ותסקון ית ארונא דיי אלהא דישראל לאתרא דזמנית ליה:
13,1 Chronicles,15,13,1 Chronicles 15:13,ארום בקדמיתא עד לא הויתון אתון תרע יי אלהנא בנא ארום לא תבענוהי כזחזי:
13,1 Chronicles,15,14,1 Chronicles 15:14,ואזדמנו כהניא וליואי לאסקא ית ארונא דיי אלהא דישראל:
13,1 Chronicles,15,15,1 Chronicles 15:15,ונטלו ליואי ית ארונא דיי היכמא די פקיד משה הי כפתגמא דיי על כתפיהון באסלון עלויהון:
13,1 Chronicles,15,16,1 Chronicles 15:16,ואמר דוד לרברבני ליואי לאסקא ית אחוהון דמשבחיא במאני תשבחתא בנבלין וכנרין וצלצלין משמעין לארמא בקלא לחדוא:
13,1 Chronicles,15,17,1 Chronicles 15:17,ואוקימו ליואי ית הימן בר יואל ומן קריבוהי אסף בר ברכיהו ומן בני מררי קריביהון איתן בר קושיהו:
13,1 Chronicles,15,18,1 Chronicles 15:18,ועמהון אחוהון בתנינות זכריהו בר ויעזיאל ושמירמות ויחיאל ועני אליאב ובניהו ומעשיהו ומתתיהו ואליפלהו ומקניהו ועובד אדום ויעיאל תרעיא:
13,1 Chronicles,15,19,1 Chronicles 15:19,ומשבחיא הימן אסף ואיתן בצלצלין דנחשא לאשמעא:
13,1 Chronicles,15,20,1 Chronicles 15:20,וזכריה ועזיאל ושמירמות ויחיאל ועני ואליאב ומעשיהו ובניהו בנבלים על בסימות קלפונין די שבחא:
13,1 Chronicles,15,21,1 Chronicles 15:21,ומתתיהו ואליפלהו ומקניהו ועובד אדום ויעיאל ועזזיהו בכנרין על תמניתא למשבחא:
13,1 Chronicles,15,22,1 Chronicles 15:22,וכנניהו רב ליואי במטול מתרברב על נטלי מטולא ארום סוכלתן הוא:
13,1 Chronicles,15,23,1 Chronicles 15:23,וברכיה ואלקנה תרעיא לפרסא דתמן ארונא:
13,1 Chronicles,15,24,1 Chronicles 15:24,ושבניהו ויושפט ונתנאל ועמשי וזכריהו ובניהו ואליעזר כהניא מחצצרין בחצוצרתא קדם ארונא דיי ועובד אדום ויחיה תרעיא לפרסא דתמן ארונא:
13,1 Chronicles,15,25,1 Chronicles 15:25,והוה דוד וסבי ישראל ורבני אלפין דאזלין לאסקא ית ארון קימא דיי מן בית עובד אדום בחדוא:
13,1 Chronicles,15,26,1 Chronicles 15:26,והוה כד סעיד יי ית ליואי נטלי ארון קימא דיי ודבחו שבעה תורין ושבעא אמרין:
13,1 Chronicles,15,27,1 Chronicles 15:27,ודוד הוה מתעטף במנטר דבוץ וכל ליואי נטלין ית ארונא ומשבחיא וכנניה רב נטלי מטולא ועל דוד כרדוט דבוץ:
13,1 Chronicles,15,28,1 Chronicles 15:28,וכל ישראל מסקין ית ארונא קימא דיי ביבבא ובקול שופרא ובחצוצרתא ובמצלצלין דמשמיעין בנבלין וכנרין:
13,1 Chronicles,15,29,1 Chronicles 15:29,והוה ארונא קימא דיי אתי עד קרתא דדוד ומיכל ברת שאול אודיקת מן חרכא וחמת ית מלכא מטפז ומשבח ובסרת עלוי בלבבה:
13,1 Chronicles,16,1,1 Chronicles 16:1,ואיתיאו ית ארונא דיי ואקימו יתיה במצע משכנא די פרס ליה דוד וקריבו עלון ונכסת קודשין קדם יי:
13,1 Chronicles,16,2,1 Chronicles 16:2,ופסק דוד מן למסק עלתא ונכסת קודשין ובריך ית עמא בשום מימרא דיי:
13,1 Chronicles,16,3,1 Chronicles 16:3,ופלג לכל אנש ישראל מגבר ועל אתא לכל חד טולמא דלחמא חדא ופלוג חד מן אשתא בתורא ומנא חד מן אשתה בהינא דחמרא:
13,1 Chronicles,16,4,1 Chronicles 16:4,ומני קדם ארונא דיי מן ליואי משבחיא ולאדכרה ולאודוי ולשבחו קדם יי אלהא דישראל:
13,1 Chronicles,16,5,1 Chronicles 16:5,אסף ברישא ותניניה זכריה ויעיאל ושמירמות ויחיאל ומתתיה ואליאב ובניהו ועובד אדום ויעיאל בזיני זמר ובכנרין ואסף בצלצלין לאשמעא :
13,1 Chronicles,16,6,1 Chronicles 16:6,ובניהו ויחזיאל כהניא בחצוצרתא תדירא קדם ארונא קימא דיי:
13,1 Chronicles,16,7,1 Chronicles 16:7,ביומא ההוא הא בכין אתמנא דוד ברישא לשבחא קדם יי בידא דאסף ואחוהי:
13,1 Chronicles,16,8,1 Chronicles 16:8,שבחו קדם יי קרו בשמיה הודעו בעממיא עובדוי :
13,1 Chronicles,16,9,1 Chronicles 16:9,שבחו קדמוי זמרו קדמו מלילו כלהון פרשותיה:
13,1 Chronicles,16,10,1 Chronicles 16:10,אשתבחון בשום קודשיה יחדי לבהון דתבעי מימרא דיי:
13,1 Chronicles,16,11,1 Chronicles 16:11,תבעו מימרא דיי ותקפיה קבילו אפוהי תדירא:
13,1 Chronicles,16,12,1 Chronicles 16:12,אדכרו פרשותיה די עבד תימהוהי ודיני פומיה:
13,1 Chronicles,16,13,1 Chronicles 16:13,זרעא דישראל עבדיה בני יעקב דיתרעי בהון:
13,1 Chronicles,16,14,1 Chronicles 16:14,הוא יי אלהנא בכולא ארעא דינוהי:
13,1 Chronicles,16,15,1 Chronicles 16:15,אדכרו לעלם קימא פתגמא דפקיד לאלפין דרין:
13,1 Chronicles,16,16,1 Chronicles 16:16,די גזר עם אברהם וקימיה ליצחק:
13,1 Chronicles,16,17,1 Chronicles 16:17,ואוקימיה ליעקב לגזירא ולישראל קים עלם:
13,1 Chronicles,16,18,1 Chronicles 16:18,למימר לכון אתן ית ארעא דכנען עדב אחסנתכון:
13,1 Chronicles,16,19,1 Chronicles 16:19,כד הויתון עם דמנין קלילין ויתבין בה:
13,1 Chronicles,16,20,1 Chronicles 16:20,והליכו מן עמא לות עמא ומן מלכו לעמא חורן:
13,1 Chronicles,16,21,1 Chronicles 16:21,לא ירשי גבר לטלמא להון ואוכח אמטולהון מלכיא:
13,1 Chronicles,16,22,1 Chronicles 16:22,לא תנזקון בקדשי דרביתנון בשום טב ובנביי לא תבאשון:
13,1 Chronicles,16,23,1 Chronicles 16:23,שבחו קדם יי כל יתבי ארעא בשרו מיומא ליומא פורקניה:
13,1 Chronicles,16,24,1 Chronicles 16:24,אשתעו בעממיא ית יקריה בכלהון אומיא פרשותיה:
13,1 Chronicles,16,25,1 Chronicles 16:25,מטול דרב יי ומשבח לחדא ודחיל הוא על כלהון מלאכיא:
13,1 Chronicles,16,26,1 Chronicles 16:26,מטול דכלהון טעות עממיא דחלן דלית בהון צרוך ויי שמיא עבד:
13,1 Chronicles,16,27,1 Chronicles 16:27,זיוא ושבהורא קדמוי תקפא ודיצותא באתריה:
13,1 Chronicles,16,28,1 Chronicles 16:28,הבו קדם יי גניסת דעממיא הבו קדם יי איקרא ותוקפא:
13,1 Chronicles,16,29,1 Chronicles 16:29,הבו קדם יי איקר שמיה טולו תקרובתא ועולו קדמוהי סגודו קדם יי בשבהורי קודשא:
13,1 Chronicles,16,30,1 Chronicles 16:30,אזדעזעו מן קדמוי כל יתבי ארעא ברם אתקין ארעא דלא תזדעזע:
13,1 Chronicles,16,31,1 Chronicles 16:31,יחדון אנגלי מרומא ויבועון יתבי ארעא ויימרון בעמיא יי מלך:
13,1 Chronicles,16,32,1 Chronicles 16:32,יכלי ימא ומלאיה יבועון אלני חקלא וכל עשבע די ביה:
13,1 Chronicles,16,33,1 Chronicles 16:33,הא בכין ירננו אילני חורשא מן קדם יי ארום אתגלי למדן כל יתבי ארעא:
13,1 Chronicles,16,34,1 Chronicles 16:34,אודו קדם יי ארום טב מטול די לעלם טוביה:
13,1 Chronicles,16,35,1 Chronicles 16:35,ואמרו פרוק יתנא אלהא פורקננא וכנוש יתנא ושזיב יתנא מן עממיא לאודויי לשום קדשך לאשתבחא בתשבחתך:
13,1 Chronicles,16,36,1 Chronicles 16:36,בריך יי אלהא דישראל מן עלמא הדין ועד עלמא דאתי ואמרו כל עמא אמן שבחא קדם יי:
13,1 Chronicles,16,37,1 Chronicles 16:37,ושבק תמן קדם ארונא קימא דיי לאסף ולאחוהי לשמשא קדם ארונא תדירא פתגם יום ביומיה:
13,1 Chronicles,16,38,1 Chronicles 16:38,ועובד אדום ואחיהון אשתין ותמניא ועובד אדום בר ידותון וחוסה לתרעיא:
13,1 Chronicles,16,39,1 Chronicles 16:39,וית צדוק כהנא ואחוהי כהניא קדם משכנא דיי בבית כנשתא דבגבעון:
13,1 Chronicles,16,40,1 Chronicles 16:40,לאסקא עלון קדם יי על מדבח עלתא תדירא לצפרא ולרמשא ולכל מה דכתיב באוריתא דיי דפקיד על ישראל:
13,1 Chronicles,16,41,1 Chronicles 16:41,ועמהון הימן וידותון ושיר בחיריא דאתפרשו בשמהן לאודויי קדם יי מטול די לעלם טוביה:
13,1 Chronicles,16,42,1 Chronicles 16:42,ועמהון הימן וידותון בחצוצרתא וצלצלין למשמעיא וזיני תושבחא קדם יי ובני ידותון ממנן על תרעיא:
13,1 Chronicles,16,43,1 Chronicles 16:43,ואזלו כל עמא אנש לביתיה וחזר דוד לברכא ית עמא:
13,1 Chronicles,17,1,1 Chronicles 17:1,והוה כד יתיב מלכא בביתיה ואמר דוד לנתן נביא הא אנא יתיב בביתא דמטלל בכיורי ארזיא וארונא קימא דיי שרי במשכנא בגו יריעתא:
13,1 Chronicles,17,2,1 Chronicles 17:2,ואמר נתן לדוד כל דבלבך עבד ארום מימרא דיי בסעדך:
13,1 Chronicles,17,3,1 Chronicles 17:3,והוה בליליא ההוא והוה פתגם נבואה מן קדם יי עם נתן למימר:
13,1 Chronicles,17,4,1 Chronicles 17:4,אזיל ותימר לות דוד עבדי כדנן אמר יי לא תבנה קדמי ביתא לאשראה שכנתי ביה:
13,1 Chronicles,17,5,1 Chronicles 17:5,ארום לא אשריתי שכנתי בביתא למן יומא דאסקית עמי ית ישראל ממצרים עד יומא הדין והויתי משרי שכנתי ממשכן זמנא לנוב ומנוב לשילה ומשילה למשכן גבעון:
13,1 Chronicles,17,6,1 Chronicles 17:6,בכל אתר דאשריתי שכנתי בכל מה דמהלכא שכנתי בבני ישראל האפשר דמללא מלילית עם חד מן נגודיא דישראל די פקדית לפרנסא ית עמי למימר למה לא בניתון קדמי ביתא דמטלל בכיורי ארזיא:
13,1 Chronicles,17,7,1 Chronicles 17:7,וכדון כדנן תימר לעבדי לדוד כדנן אמר יי צבאות אנא דברתך מן דירא מן בתר ענא למהוי מלכא על עמי ישראל:
13,1 Chronicles,17,8,1 Chronicles 17:8,והוה מימרי בסעדך בכל אתר דהליכתא ושיציתי ית כל בעלי דבבך מן קדמך ועבדית לך שום טב כשום אבהת עלמא רברביא דהוון בארעא:
13,1 Chronicles,17,9,1 Chronicles 17:9,ואשוי אתר מתקן לעמי ואקימנון וישרון באתריהון ולא יזועון תוב ולא יוספון בני רשעא למלעי יתהון כמא דסגפנון בקדמיתא:
13,1 Chronicles,17,10,1 Chronicles 17:10,ולמן יומא די פקידית נגודיא על עמי ישראל ותברית ית כל בעלי דבבך וחויתי לך ארום מלכו יקים לך יי:
13,1 Chronicles,17,11,1 Chronicles 17:11,ויהי ארום ישלמון יומיך למיהך עם אבהתך ואקים ית בנך בתרך בר דתוליד ואתקין ית מלכותיה:
13,1 Chronicles,17,12,1 Chronicles 17:12,הוא יבנה לי בית מקדשא לשמי ואתקין ית כורסי מלכותיה עד עלמא:
13,1 Chronicles,17,13,1 Chronicles 17:13,אנא אחבב יתיה כאבא לבריה והוא יהא חביב קדמי כברא לאבא וטובי לא אעדי מניה היכמא דעדיתי מן שאול דהוה מליך מקדמך:
13,1 Chronicles,17,14,1 Chronicles 17:14,ואקימניה מהימן בעמי בבית מקדשי ובמלכותי עד עלמא וכורסי מלכותיה יהא מתקן עד עלמא:
13,1 Chronicles,17,15,1 Chronicles 17:15,הי ככל פתגמיא האלין והי ככל נבואתא הדא מלל נתן עם דוד:
13,1 Chronicles,17,16,1 Chronicles 17:16,ואתא דוד ואשתהי בצלותא קדם יי ואמר לית אנא כמיסת יי אלהים ומן ביתי ארום אמטיתני עד הלכא למחסן מלכותא:
13,1 Chronicles,17,17,1 Chronicles 17:17,והות קלילא דא קדמך יי אלהים ומללתא על בית עבדך לעלמא דאתי ואחזיתני למיקם בסדר גבריא יי אלהים:
13,1 Chronicles,17,18,1 Chronicles 17:18,מה יוסיף תוב דוד למללא קדמך ואת עבדתא בעותא דעבדך ליקרא יתיה ואנת ית עבדך ידעתא:
13,1 Chronicles,17,19,1 Chronicles 17:19,יי בגין עבדך וברעותך עבדתא ית כל רבותא הדא להודעא ית עבדך ית כל רברבתא:
13,1 Chronicles,17,20,1 Chronicles 17:20,יי לית דכותך ולית אלהא בר מנך בכל די שמענא ואמרו קדמנא:
13,1 Chronicles,17,21,1 Chronicles 17:21,ומן כות עמך ישראל עמא יחידאי ובחיר בארעא דאתגלי מלאך שליח מן קדם יי למפרק ליה עם ולשואה ליה שום ולמעבד להון רברבן וחסינן לתרכא מן קדם עמך דפרקתא ממצרים עממיא:
13,1 Chronicles,17,22,1 Chronicles 17:22,ואתקנתא ית עמך ישראל לך לעם עד עלמא ואת הויתא להון לאלהא:
13,1 Chronicles,17,23,1 Chronicles 17:23,וכדון יי פתגמא די מללתא על עבדך ועל ביתיה יהא מהימן עד עלמא ועביד היכלא די מלילתא:
13,1 Chronicles,17,24,1 Chronicles 17:24,ויהא מהימן ויתרבי שמך עד עלמא יי מרי חילותא יי אלהא דישראל הוא אלהא לישראל ובית דוד עבדך יהא מתקן קדמך:
13,1 Chronicles,17,25,1 Chronicles 17:25,ארום את יי חויתא לעבדך למימר מלכו אקים לך בגין כן אשכח עבדך פתחא דפומא לצלאה קדמך:
13,1 Chronicles,17,26,1 Chronicles 17:26,וכדון יי את הוא אלהא דמללתא על עבדך ית טבתא הדא:
13,1 Chronicles,17,27,1 Chronicles 17:27,וכדון שריתא לברכא ית בית עבדך למהוי קים לעלמא קדמך ארום את יי ברכתא ומברך יהי לעלמא:
13,1 Chronicles,18,1,1 Chronicles 18:1,והוה מן בתר כדין ומחא דוד ית פלשתאי ואכניעונין ודבר ית גת וית כפרנהא מן יד פלשתאי:
13,1 Chronicles,18,2,1 Chronicles 18:2,ומחא ית מואבאי והוו מואבאי לעבדין לדוד נטלי פרס מקרבי דורון:
13,1 Chronicles,18,3,1 Chronicles 18:3,ומחא דוד ית הדרעזר מלכא דצובה בחמת כד אזל לאקמא תחומיה בנהר פרת:
13,1 Chronicles,18,4,1 Chronicles 18:4,ואחד דוד מניה אלף רתיכין ושבעת אלפין פרשין ועשרין אלפין גוברין רגלאין ועקר דוד ית כל רתיכיא ושיר מנהון מאה רתיכין:
13,1 Chronicles,18,5,1 Chronicles 18:5,ואתוי אנשי ארם דרמשק לסיעה להדרעזר מלכא דצובה וקטל דוד בארמאי עשרין ותרין אלפין גוברין:
13,1 Chronicles,18,6,1 Chronicles 18:6,ומני דוד אסטרדיוטין בארם דרמשק והוו ארמאי לדוד עבדין נטלי פרס מסקי מסין ופרק יי לדוד בכל אתר די הליך:
13,1 Chronicles,18,7,1 Chronicles 18:7,ונסיב דוד ית תריסי דהבא דהוו על עבדי הדרעזר ואיתיאונון לירושלם:
13,1 Chronicles,18,8,1 Chronicles 18:8,ומן טבחת ומן כון קרוי הדרעזר נסיב דוד נחשא סגי לחדא מניה עבד שלמה ית ימא דנחשא וית עמודיא וית מאני דנחשא:
13,1 Chronicles,18,9,1 Chronicles 18:9,ושמע תועו מלכא דאנטוכיא ארום קטל דוד ית כל משרית מלכא דצובה:
