book_order,book,chapter,verse,reference,syriac
3,Leviticus,11,7,Leviticus 11:7,וית חזירא ארי סדיק פרסתא הוא ומטילפן טלפין פרסתיה והוא פשרא לא פשר מסאב הוא לכון:
3,Leviticus,11,8,Leviticus 11:8,מבסרהון לא תיכלון ובנבלתהון לא תקרבון מסאבין אנון לכון:
3,Leviticus,11,9,Leviticus 11:9,ית דין תיכלון מכל די במיא כל די ליה ציצין וקלפין במיא ביממיא ובנחליא יתהון תיכלון:
3,Leviticus,11,10,Leviticus 11:10,וכל די לית ליה ציצין וקלפין ביממיא ובנחליא מכל רחשא דמיא ומכל נפשא חיתא די במיא שקצא אנון לכון:
3,Leviticus,11,11,Leviticus 11:11,ושקצא יהון לכון מבסרהון לא תיכלון וית נבלתהון תשקצון:
3,Leviticus,11,12,Leviticus 11:12,כל די לית ליה ציצין וקלפין במיא שקצא הוא לכון:
3,Leviticus,11,13,Leviticus 11:13,וית אלין תשקצון מן עופא לא יתאכלון שקצא אנון נשרא וער ועזיא:
3,Leviticus,11,14,Leviticus 11:14,ודיתא וטרפיתא לזנה:
3,Leviticus,11,15,Leviticus 11:15,ית כל עורבא לזניה:
3,Leviticus,11,16,Leviticus 11:16,וית בת נעמיתא וציצא וצפר שחפא ונצא לזנוהי:
3,Leviticus,11,17,Leviticus 11:17,וקריא ושלינונא וקפופא:
3,Leviticus,11,18,Leviticus 11:18,ובותא וקאתא וירקרקא:
3,Leviticus,11,19,Leviticus 11:19,וחוריתא ואבו לזנה ונגר טורא ועטלפא:
3,Leviticus,11,20,Leviticus 11:20,כל רחשא דעופא דמהלך על ארבע שקצא הוא לכון:
3,Leviticus,11,21,Leviticus 11:21,ברם ית דין תיכלון מכל רחשא דעופא דמהלך על ארבע די ליה קרצולין מעלוי רגלוהי לקפצא בהון על ארעא:
3,Leviticus,11,22,Leviticus 11:22,ית אלין מנהון תיכלון ית גובא לזנה וית רשונא לזנוהי וית חרגולא לזנוהי וית חגבא לזנוהי:
3,Leviticus,11,23,Leviticus 11:23,וכל רחשא דעופא די ליה ארבע רגלין שקצא הוא לכון:
3,Leviticus,11,24,Leviticus 11:24,ולאלין תסתאבון כל דיקרב בנבלתהון יהי מסאב עד רמשא:
3,Leviticus,11,25,Leviticus 11:25,וכל דיטול מנבלתהון יצבע לבושוהי ויהי מסאב עד רמשא:
3,Leviticus,11,26,Leviticus 11:26,לכל בעירא די היא סדיקא פרסתא וטלפין ליתהא מטלפא ופשרא ליתהא מסקא מסאבין אנון לכון כל דיקרב בהון יהי מסאב:
3,Leviticus,11,27,Leviticus 11:27,וכל דמהלך על ידוהי בכל חיתא דמהלכא על ארבע מסאבין אנון לכון כל דיקרב בנבלתהון יהי מסאב עד רמשא:
3,Leviticus,11,28,Leviticus 11:28,ודיטול ית נבלתהון יצבע לבושוהי ויהי מסאב עד רמשא מסאבין אנון לכון:
3,Leviticus,11,29,Leviticus 11:29,ודין לכון מסאבא ברחשא דרחש על ארעא חלדא ועכברא וצבא לזנוהי:
3,Leviticus,11,30,Leviticus 11:30,וילא וכחא וחלטיתא וחמטא ואשותא:
3,Leviticus,11,31,Leviticus 11:31,אלין דמסאבין לכון בכל רחשא כל דיקרב בהון במותהון יהי מסאב עד רמשא:
3,Leviticus,11,32,Leviticus 11:32,וכל די יפל עלוהי מנהון במותהון יהי מסאב מכל מאן דאעא או לבוש או משך או שק כל מאן די תתעבד עבידא בהון במיא יתעל ויהי מסאב עד רמשא וידכי:
3,Leviticus,11,33,Leviticus 11:33,וכל מאן דחסף די יפל מנהון לגויה כל די בגויה יסתאב ויתיה תתברון:
3,Leviticus,11,34,Leviticus 11:34,מכל מיכלא דמתאכל די יעלון עלוהי מיא יהי מסאב וכל משקה די ישתתי בכל מאן יהי מסאב:
3,Leviticus,11,35,Leviticus 11:35,וכל די יפל מנבלתהון עלוהי יהי מסאב תנור וכירים יתרעון מסאבין אנון ומסאבין יהון לכון:
3,Leviticus,11,36,Leviticus 11:36,ברם מעין וגוב בית כנישות מיא יהי דכי ודיקרב בנבלתהון יהי מסאב:
3,Leviticus,11,37,Leviticus 11:37,וארי יפל מנבלתהון על כל בר זרע זרוע די יזדרע דכי הוא:
3,Leviticus,11,38,Leviticus 11:38,וארי יתיהבון מיא על בר זרעא ויפל מנבלתהון עלוהי מסאב הוא לכון:
3,Leviticus,11,39,Leviticus 11:39,וארי ימות מן בעירא די היא לכון למיכל דיקרב בנבלתה יהי מסאב עד רמשא:
3,Leviticus,11,40,Leviticus 11:40,ודיכול מנבלתה יצבע לבושוהי ויהי מסאב עד רמשא ודיטול ית נבלתה יצבע לבושוהי ויהי מסאב עד רמשא:
3,Leviticus,11,41,Leviticus 11:41,וכל רחשא דרחש על ארעא שקצא הוא לא יתאכל:
3,Leviticus,11,42,Leviticus 11:42,כל דמהלך על מעוהי וכל דמהלך על ארבע עד כל סגיאות רגלאין לכל רחשא דרחש על ארעא לא תיכלנון ארי שקצא אנון:
3,Leviticus,11,43,Leviticus 11:43,לא תשקצו ית נפשתיכון בכל רחשא דרחש ולא תסתאבון בהון ותסתאבון פון בהון:
3,Leviticus,11,44,Leviticus 11:44,ארי אנא יי אלהכון ותתקדשון ותהון קדישין ארי קדיש אנא ולא תסאבון ית נפשתיכון בכל רחשא דרחש על ארעא:
3,Leviticus,11,45,Leviticus 11:45,ארי אנא יי דאסק יתכון מארעא דמצרים למהוי לכון לאלה ותהון קדישין ארי קדיש אנא:
3,Leviticus,11,46,Leviticus 11:46,דא אוריתא דבעירא ודעופא ודכל נפשתא חיתא דרחשא במיא ולכל נפשא דרחשא על ארעא:
3,Leviticus,11,47,Leviticus 11:47,לאפרשא בין מסאבא ובין דכיא ובין חיתא דמתאכלא ובין חיתא די לא מתאכלא:
3,Leviticus,12,1,Leviticus 12:1,ומליל יי עם משה למימר:
3,Leviticus,12,2,Leviticus 12:2,מליל עם בני ישראל למימר אתתא ארי תעדי ותליד דכר ותהי מסאבא שבעת יומין כיומי רחוק סובתה תהי מסאבא:
3,Leviticus,12,3,Leviticus 12:3,וביומא תמינאה יגזר בסרא דערלתיה:
3,Leviticus,12,4,Leviticus 12:4,ותלתין ותלתא יומין תיתב בדם דכו בכל קודשא לא תקרב ולמקדשא לא תעול עד משלם יומי דכותה:
3,Leviticus,12,5,Leviticus 12:5,ואם נקובתא תליד ותהי מסאבא ארבעה עסר כרחוקה ושתין ושתא יומין תיתב על דם דכו:
3,Leviticus,12,6,Leviticus 12:6,ובמשלם יומי דכותה לברא או לברתא תיתי אמר בר שתיה לעלתא ובר יונה או שפנינא לחטאתא לתרע משכן זמנא לות כהנא:
3,Leviticus,12,7,Leviticus 12:7,ויקרבניה קדם יי ויכפר עלה ותדכי מסואבת דמהא דא אוריתא דילדתא לדוכרא או לנקבתא:
3,Leviticus,12,8,Leviticus 12:8,ואם לא תשכח ידה כמסת אמרא ותסב תרתין שפנינין או תרין בני יונה חד לעלתא וחד לחטאתא ויכפר עלה כהנא ותדכי:
3,Leviticus,13,1,Leviticus 13:1,ומליל יי עם משה ועם אהרן למימר:
3,Leviticus,13,2,Leviticus 13:2,אנש ארי יהי במשך בסריה עמקא או עדיא או בהרא ויהי במשך בסריה למכתש סגירו ויתתי לות אהרן כהנא או לות חד מבנוהי כהניא:
3,Leviticus,13,3,Leviticus 13:3,ויחזי כהנא ית מכתשא במשך בסרא ושער במכתשא אתהפיך למחור ומחזי מכתשא עמיק במשך בסריה מכתש סגירותא הוא ויחזניה כהנא ויסאב יתיה:
3,Leviticus,13,4,Leviticus 13:4,ואם בהרא חורא היא במשך בסריה ועמיק לית מחזהא מן משכא ושערא לא אתהפיך למחור ויסגר כהנא ית מכתשא שבעא יומין:
3,Leviticus,13,5,Leviticus 13:5,ויחזניה כהנא ביומא שביעאה והא מכתשא קם כד הוה לא אוסף מכתשא במשכא ויסגרניה כהנא שבעא יומין תנינות:
3,Leviticus,13,6,Leviticus 13:6,ויחזי כהנא יתיה ביומא שביעאה תנינות והא עמיא מכתשא ולא אוסף מכתשא במשכא וידכניה כהנא עדיתא היא ויצבע לבושוהי וידכי:
3,Leviticus,13,7,Leviticus 13:7,ואם אוספא תוסף עדיתא במשכא בתר דאתחזי לכהנא לדכותיה ויתחזי תנינות לכהנא:
3,Leviticus,13,8,Leviticus 13:8,ויחזי כהנא והא אוספת עדיתא במשכא ויסאבניה כהנא סגירותא היא:
3,Leviticus,13,9,Leviticus 13:9,מכתש סגירו ארי תהי באנשא ויתתי לות כהנא:
3,Leviticus,13,10,Leviticus 13:10,ויחזי כהנא והא עמקא חורא במשכא והיא הפכת שער לחור ורשם בסרא חיתא בעמקתא:
3,Leviticus,13,11,Leviticus 13:11,סגירות עתיקא היא במשך בסריה ויסאבניה כהנא לא יסגרניה ארי מסאב הוא:
3,Leviticus,13,12,Leviticus 13:12,ואם מסגא תסגי סגירותא במשכא ותחפי סגירותא ית כל משך מכתשא מרישיה ועד רגלוהי לכל חיזו עיני כהנא:
3,Leviticus,13,13,Leviticus 13:13,ויחזי כהנא והא חפת סגירותא ית כל בסריה וידכי ית מכתשא כליה אתהפיך למחור דכי הוא:
3,Leviticus,13,14,Leviticus 13:14,וביומא דאתחזי ביה בסרא חיא יהי מסאב:
3,Leviticus,13,15,Leviticus 13:15,ויחזי כהנא ית בסרא חיא ויסאבניה בסרא חיא מסאב הוא סגירות הוא:
3,Leviticus,13,16,Leviticus 13:16,או ארי יתוב בסרא חיא ויתהפיך למחור ויתתי לות כהנא:
3,Leviticus,13,17,Leviticus 13:17,ויחזניה כהנא והא אתהפיך מכתשא למחור וידכי כהנא ית מכתשא דכי הוא:
3,Leviticus,13,18,Leviticus 13:18,ובסרא ארי יהי ביה במשכיה שחנא ויתסי:
3,Leviticus,13,19,Leviticus 13:19,ויהי באתר שחנא עמקא חורא או בהרא חורא סמקא ויתחזי לכהנא:
3,Leviticus,13,20,Leviticus 13:20,ויחזי כהנא והא מחזהא מכיך מן משכא ושערה אתהפיך למחור ויסאביניה כהנא מכתש סגירותא היא בשחנא סגיאת:
3,Leviticus,13,21,Leviticus 13:21,ואם יחזנה כהנא והא לית בה שער חור ומכיכא ליתהא מן משכא והיא עמיא ויסגרניה כהנא שבעא יומין:
3,Leviticus,13,22,Leviticus 13:22,ואם אוספא תוסף במשכא ויסאב כהנא יתיה מכתשא היא:
3,Leviticus,13,23,Leviticus 13:23,ואם באתרהא קמת בהרתא לא אוספת רשם שחנא היא וידכניה כהנא:
3,Leviticus,13,24,Leviticus 13:24,או בסרא ארי יהי במשכיה כואה דנור ותהי רשם כואה בהרא חורא סמקא או חורא:
3,Leviticus,13,25,Leviticus 13:25,ויחזי יתה כהנא והא אתהפיך שער חור בבהרתא ומחזהא עמיק מן משכא סגירותא היא בכואה סגיאה ויסאב יתיה כהנא מכתש סגירותא היא:
3,Leviticus,13,26,Leviticus 13:26,ואם יחזנה כהנא והא לית בבהרתא שער חור ומכיכא ליתהא מן משכא והיא עמיא ויסגרניה כהנא שבעא יומין:
3,Leviticus,13,27,Leviticus 13:27,ויחזניה כהנא ביומא שביעאה אם אוספא תוסף במשכא ויסאב כהנא יתיה מכתש סגירותא היא:
3,Leviticus,13,28,Leviticus 13:28,ואם באתרהא קמת בהרתא לא אוספת במשכא והיא עמיא עמק כואה היא וידכניה כהנא ארי רשם כואה היא:
3,Leviticus,13,29,Leviticus 13:29,וגבר או אתתא ארי יהי ביה מכתשא ברישא או בדקן:
3,Leviticus,13,30,Leviticus 13:30,ויחזי כהנא ית מכתשא והא מחזוהי עמיק מן משכא וביה שער סמק דעדק ויסאב יתיה כהנא נתקא הוא סגירות רישא או דקנא הוא:
3,Leviticus,13,31,Leviticus 13:31,וארי יחזי כהנא ית מכתש נתקא והא לית מחזוהי עמיק מן משכא ושער אכם לית ביה ויסגר כהנא ית מכתש נתקא שבעת יומין:
3,Leviticus,13,32,Leviticus 13:32,ויחזי כהנא ית מכתשא ביומא שביעאה והא לא אוסף נתקא ולא הוה ביה שער סמק ומחזי נתקא לית עמיק מן משכא:
3,Leviticus,13,33,Leviticus 13:33,ויגלח סחרני נתקא ודעם נתקא לא יגלח ויסגר כהנא ית נתקא שבעא יומין תנינות:
3,Leviticus,13,34,Leviticus 13:34,ויחזי כהנא ית נתקא ביומא שביעאה והא לא אוסף נתקא במשכא ומחזוהי ליתוהי עמיק מן משכא וידכי יתיה כהנא ויצבע לבושוהי וידכי:
3,Leviticus,13,35,Leviticus 13:35,ואם אוספא יוסף נתקא במשכא בתר דכותיה:
3,Leviticus,13,36,Leviticus 13:36,ויחזניה כהנא והא אוסף נתקא במשכא לא יבקר כהנא לשער סמק מסאב הוא:
3,Leviticus,13,37,Leviticus 13:37,ואם כד הוה קם נתקא ושער אכם צמח ביה אתסי נתקא דכי הוא וידכניה כהנא:
3,Leviticus,13,38,Leviticus 13:38,וגבר או אתתא ארי יהי במשך בסרהון בהרן בהרן חורן:
3,Leviticus,13,39,Leviticus 13:39,ויחזי כהנא והא במשך בסרהון בהרן עמין חורן בהקא הוא סגי במשכא דכי הוא:
3,Leviticus,13,40,Leviticus 13:40,וגבר ארי יתר שער רישיה קרח הוא דכי הוא:
3,Leviticus,13,41,Leviticus 13:41,ואם מלקבל אפוהי יתר שער רישיה גלוש הוא דכי הוא:
3,Leviticus,13,42,Leviticus 13:42,וארי יהי בקרחותיה או בגלושותיה מכתש חור סמוק סגירות סגיא היא בקרחותיה או בגלושותיה:
3,Leviticus,13,43,Leviticus 13:43,ויחזי יתיה כהנא והא עמיק מכתשא חורא סמקא בקרחותיה או בגלושותיה כמחזי סגירותא משך בסרא:
3,Leviticus,13,44,Leviticus 13:44,גבר סגיר הוא מסאב הוא סאבא יסאבניה כהנא ברישיה מכתשיה:
3,Leviticus,13,45,Leviticus 13:45,וסגירא די ביה מכתשא לבושוהי יהון מבזעין ורישיה יהי פריע ועל שפם כאבלא יתעטף ולא תסתאבון ולא תסתאבון יקרי:
3,Leviticus,13,46,Leviticus 13:46,כל יומי די מכתשא ביה יהי מסאב מסאב הוא בלחודוהי ייתב מברא למשריתא מותביה:
3,Leviticus,13,47,Leviticus 13:47,ולבושא ארי יהי ביה מכתש סגירו בלבוש עמר או בלבוש כתן:
3,Leviticus,13,48,Leviticus 13:48,או בשתיא או בערבא לכתנא ולעמרא או במשכא או בכל עבידת משך:
3,Leviticus,13,49,Leviticus 13:49,ויהי מכתשא ירוק או סמוק בלבושא או במשכא או בשתיא או בערבא או בכל מאן דמשך מכתש סגירותא הוא ויתחזי לכהנא:
3,Leviticus,13,50,Leviticus 13:50,ויחזי כהנא ית מכתשא ויסגר ית מכתשא שבעת יומין:
3,Leviticus,13,51,Leviticus 13:51,ויחזי ית מכתשא ביומא שביעאה ארי אוסף מכתשא בלבושא או בשתיא או בערבא או במשכא לכל די יתעבד משכא לעבידא סגירות מחסרא מכתשא מסאב הוא:
3,Leviticus,13,52,Leviticus 13:52,ויוקיד ית לבושא או ית שתיא או ית ערבא בעמרא או בכתנא או ית כל מאן דמשך די יהי ביה מכתשא ארי סגירות מחסרא היא בנורא תתוקד:
3,Leviticus,13,53,Leviticus 13:53,ואם יחזי כהנא והא לא אוסף מכתשא בלבושא או בשתיא או בערבא או בכל מאן דמשך:
3,Leviticus,13,54,Leviticus 13:54,ויפקד כהנא ויחורון ית די ביה מכתשא ויסגרניה שבעת יומין תנינות:
3,Leviticus,13,55,Leviticus 13:55,ויחזי כהנא בתר דחורו ית מכתשא והא לא שנא מכתשא מן כד הוה ומכתשא לא אוסף מסאב הוא בנורא תוקדניה תברא היא בשחיקותיה או בחדתותיה:
3,Leviticus,13,56,Leviticus 13:56,ואם חזא כהנא והא עמיא מכתשא בתר דחורו יתיה ובזע יתיה מן לבושא או מן משכא או מן שתיא או מן ערבא:
3,Leviticus,13,57,Leviticus 13:57,ואם תתחזי עוד בלבושא או בשתיא או בערבא או בכל מאן דמשך סגיא היא בנורא תוקדניה ית די ביה מכתשא:
3,Leviticus,13,58,Leviticus 13:58,ולבושא או שתיא או ערבא או כל מאן דמשך די יתחור ויעדי מנהון מכתשא ויצטבע תנינות וידכי:
3,Leviticus,13,59,Leviticus 13:59,דא אוריתא דמכתש סגירו בלבוש עמר או כתנא או שתיא או ערבא או כל מאן דמשך לדכיותיה או לסאבותיה:
3,Leviticus,14,1,Leviticus 14:1,ומליל יי עם משה למימר:
3,Leviticus,14,2,Leviticus 14:2,דא תהי אוריתא דסגירא ביומא דדכותיה ויתתי לות כהנא:
3,Leviticus,14,3,Leviticus 14:3,ויפוק כהנא למברא למשריתא ויחזי כהנא והא אתסי מכתש סגירותא מן סגירא:
3,Leviticus,14,4,Leviticus 14:4,ויפקד כהנא ויסב למדכי תרתין צפרין חיין דכין ואעא דארזא וצבע זהורי ואזובא:
3,Leviticus,14,5,Leviticus 14:5,ויפקד כהנא ויכוס ית צפרא חדא למאן דחסף על מי מבוע:
3,Leviticus,14,6,Leviticus 14:6,ית צפרא חיתא יסב יתה וית אעא דארזא וית צבע זהורי וית אזובא ויטבול יתהון וית צפרא חיתא בדמא דצפרא דנכיסא על מי מבוע:
3,Leviticus,14,7,Leviticus 14:7,וידי על דמדכי מן סגירותא שבע זמנין וידכניה וישלח ית צפרא חיתא על אפי חקלא:
3,Leviticus,14,8,Leviticus 14:8,ויצבע דמדכי ית לבושוהי ויגלח ית כל שעריה ויסחי במיא וידכי ובתר כן יעול למשריתא ויתב מברא למשכניה שבעא יומין:
3,Leviticus,14,9,Leviticus 14:9,ויהי ביומא שביעאה יגלח ית כל שעריה ית רישיה וית דקניה וית גביני עינוהי וית כל שעריה יגלח ויצבע ית לבושוהי ויסחי ית בסריה במיא וידכי:
3,Leviticus,14,10,Leviticus 14:10,וביומא תמינאה יסב תרין אמרין שלמין ואמרתא חדא בת שתא שלמתא ותלתא עסרונין סלתא מנחתא דפילא במשח ולגא חד דמשחא:
3,Leviticus,14,11,Leviticus 14:11,ויקים כהנא דמדכי ית גברא דמדכי ויתהון קדם יי בתרע משכן זמנא:
3,Leviticus,14,12,Leviticus 14:12,ויסב כהנא ית אמרא חדא ויקרב יתיה לאשמא וית לגא דמשחא וירים יתהון ארמא קדם יי:
3,Leviticus,14,13,Leviticus 14:13,ויכוס ית אמרא באתר די יכוס ית חטאתא וית עלתא באתר קדיש ארי כחטאתא אשמא הוא לכהנא קדש קודשין הוא:
3,Leviticus,14,14,Leviticus 14:14,ויסב כהנא מדמא דאשמא ויתן כהנא על רום אודנא דמדכי דימינא ועל אליון ידיה דימינא ועל אליון רגליה דימינא:
3,Leviticus,14,15,Leviticus 14:15,ויסב כהנא מלגא דמשחא ויריק על ידא דכהנא דשמאלא:
3,Leviticus,14,16,Leviticus 14:16,ויטבול כהנא ית אצבעיה דימינא מן משחא די על ידיה דשמאלא וידי מן משחא באצבעיה שבע זמנין קדם יי:
3,Leviticus,14,17,Leviticus 14:17,ומשאר משחא די על ידיה יתן כהנא על רום אודנא דמדכי דימינא ועל אליון ידיה דימינא ועל אליון רגליה דימינא על דמא דאשמא:
3,Leviticus,14,18,Leviticus 14:18,ודאשתאר במשחא די על ידא דכהנא יתן על רישא דמדכי ויכפר עלוהי כהנא קדם יי:
3,Leviticus,14,19,Leviticus 14:19,ויעבד כהנא ית חטאתא ויכפר על דמדכי מסובתיה ובתר כן יכוס ית עלתא:
3,Leviticus,14,20,Leviticus 14:20,ויסק כהנא ית עלתא וית מנחתא למדבחא ויכפר עלוהי כהנא וידכי:
3,Leviticus,14,21,Leviticus 14:21,ואם מסכן הוא ולית ידיה מדבקא ויסב אמר חד אשמא לארמא לכפרא עלוהי ועסרונא סלתא חד דפיל במשח למנחא ולגא דמשחא:
3,Leviticus,14,22,Leviticus 14:22,ותרתין שפנינין או תרין בני יונה די תדבק ידיה ויהי חד חטאתא וחד עלתא:
3,Leviticus,14,23,Leviticus 14:23,וייתי יתהון ביומא תמינאה לדכיותיה לות כהנא לתרע משכן זמנא קדם יי:
3,Leviticus,14,24,Leviticus 14:24,ויסב כהנא ית אמרא דאשמא וית לגא דמשחא וירים יתהון כהנא ארמא קדם יי:
3,Leviticus,14,25,Leviticus 14:25,ויכוס ית אמרא דאשמא ויסב כהנא מדמא דאשמא ויתן על רום אודנא דמדכי דימינא ועל אליון ידיה דימינא ועל אליון רגליה דימינא:
3,Leviticus,14,26,Leviticus 14:26,ומן משחא יריק כהנא על ידא דכהנא דשמאלא:
3,Leviticus,14,27,Leviticus 14:27,וידי כהנא באצבעיה דימינא מן משחא די על ידיה דשמאלא שבע זמנין קדם יי:
3,Leviticus,14,28,Leviticus 14:28,ויתן כהנא מן משחא די על ידיה על רום אודנא דמדכי דימינא ועל אליון ידיה דימינא ועל אליון רגליה דימינא על אתר דמא דאשמא:
3,Leviticus,14,29,Leviticus 14:29,ודישתאר מן משחא די על ידא דכהנא יתן על רישא דמדכי לכפרא עלוהי קדם יי:
3,Leviticus,14,30,Leviticus 14:30,ויעבד ית חד מן שפניניא או מן בני יונה מדי תדבק ידיה:
3,Leviticus,14,31,Leviticus 14:31,ית די תדבק ידיה ית חד חטאתא וית חד עלתא על מנחתא ויכפר כהנא על דמדכי קדם יי:
3,Leviticus,14,32,Leviticus 14:32,דא אוריתא די ביה מכתש סגירו די לא תדבק ידיה בדכותיה:
3,Leviticus,14,33,Leviticus 14:33,ומליל יי עם משה ועם אהרן למימר:
3,Leviticus,14,34,Leviticus 14:34,ארי תעלון לארעא דכנען די אנא יהב לכון לאחסנא ואתן מכתש סגירו בבית ארעא אחסנתכון:
3,Leviticus,14,35,Leviticus 14:35,וייתי דדיליה ביתא ויחוי לכהנא למימר כמכתשא אתחזי לי בביתא:
3,Leviticus,14,36,Leviticus 14:36,ויפקד כהנא ויפנון ית ביתא עד לא יעול כהנא למחזי ית מכתשא ולא יסתאב כל די בביתא ובתר כן יעול כהנא למחזי ית ביתא:
3,Leviticus,14,37,Leviticus 14:37,ויחזי ית מכתשא והא מכתשא בכתלי ביתא פחתין ירקן או סמקן ומחזיהון מכיך מן כתלא:
3,Leviticus,14,38,Leviticus 14:38,ויפוק כהנא מן ביתא לתרע ביתא ויסגר ית ביתא שבעא יומין:
3,Leviticus,14,39,Leviticus 14:39,ויתוב כהנא ביומא שביעאה ויחזי והא אוסיף מכתשא בכתלי ביתא:
3,Leviticus,14,40,Leviticus 14:40,ויפקד כהנא וישלפון ית אבניא די בהון מכתשא וירמון יתהון למברא לקרתא לאתר מסאב:
3,Leviticus,14,41,Leviticus 14:41,וית ביתא יקלפון מגיו סחור סחור וירמון ית עפרא די קליפו למברא לקרתא לאתר מסאב:
3,Leviticus,14,42,Leviticus 14:42,ויסבון אבניא אחרנין ויעלון לאתר אבניא ועפר אחרן יסב וישוע ית ביתא:
3,Leviticus,14,43,Leviticus 14:43,ואם יתוב מכתשא ויסגי בביתא בתר דשליפו ית אבניא ובתר דקליפו ית ביתא ובתר דאתשע:
3,Leviticus,14,44,Leviticus 14:44,וייעול כהנא ויחזי והא אוסף מכתשא בביתא סגירות מחסרא היא בביתא מסאב הוא:
3,Leviticus,14,45,Leviticus 14:45,ויתרע ית ביתא ית אבנוהי וית אעוהי וית כל עפר ביתא ויפק למברא לקרתא לאתר מסאב:
3,Leviticus,14,46,Leviticus 14:46,ודייעול לביתא כל יומין דיסגר יתיה יהי מסאב עד רמשא:
3,Leviticus,14,47,Leviticus 14:47,ודישכוב בביתא יצבע ית לבושוהי ודייכול בביתא יצבע ית לבושוהי:
3,Leviticus,14,48,Leviticus 14:48,ואם מעל ייעול כהנא ויחזי והא לא אוסף מכתשא בביתא בתר דאתשע ית ביתא וידכי כהנא ית ביתא ארי אתסי מכתשא:
3,Leviticus,14,49,Leviticus 14:49,ויסב לדכאה ית ביתא תרתין צפרין ואעא דארזא וצבע זהורי ואזובא:
3,Leviticus,14,50,Leviticus 14:50,ויכוס ית צפרא חדא למאן דחסף על מי מבוע:
3,Leviticus,14,51,Leviticus 14:51,ויסב ית אעא דארזא וית אזובא וית צבע זהורי וית צפרא חיתא ויטבול יתהון בדמא דצפרא דנכיסא ובמי מבוע וידי לביתא שבע זמנין:
3,Leviticus,14,52,Leviticus 14:52,וידכי ית ביתא בדמא דצפרא ובמי מבוע ובצפרא חיתא ובאעא דארזא ובאזובא ובצבע זהורי:
3,Leviticus,14,53,Leviticus 14:53,וישלח ית צפרא חיתא למברא לקרתא לאפי חקלא ויכפר על ביתא וידכי:
3,Leviticus,14,54,Leviticus 14:54,דא אוריתא לכל מכתש סגירותא ולנתקא:
3,Leviticus,14,55,Leviticus 14:55,ולסגירות לבושא ולביתא:
3,Leviticus,14,56,Leviticus 14:56,ולעמקא ולעדיא ולבהרא:
3,Leviticus,14,57,Leviticus 14:57,לאלפא ביומא מסאבא וביומא דכיא דא אוריתא דסגירותא:
3,Leviticus,15,1,Leviticus 15:1,ומליל יי עם משה ועם אהרן למימר:
3,Leviticus,15,2,Leviticus 15:2,מלילו עם בני ישראל ותימרון להון גבר גבר ארי יהי דאיב מבשריה דוביה מסאב הוא:
3,Leviticus,15,3,Leviticus 15:3,ודא תהי סובתיה בדוביה רר בשריה ית דוביה או חתים בשריה מדוביה סובתיה היא:
3,Leviticus,15,4,Leviticus 15:4,כל משכבא די ישכוב עלוהי דובנא יהי מסאב וכל מנא דייתב עלוהי יהי מסאב:
3,Leviticus,15,5,Leviticus 15:5,וגבר די יקרב במשכביה יצבע לבושוהי ויסחי במיא ויהי מסאב עד רמשא:
3,Leviticus,15,6,Leviticus 15:6,ודייתב על מנא דייתב עלוהי דובנא יצבע לבושוהי ויסחי במיא ויהי מסאב עד רמשא:
3,Leviticus,15,7,Leviticus 15:7,ודיקרב בבסר דובנא יצבע לבושוהי ויסחי במיא ויהי מסאב עד רמשא:
3,Leviticus,15,8,Leviticus 15:8,וארי ירוק דובנא בדכיא ויצבע לבושוהי ויסחי במיא ויהי מסאב עד רמשא:
3,Leviticus,15,9,Leviticus 15:9,וכל מרכבא די ירכוב עלוהי דובנא יהי מסאב:
3,Leviticus,15,10,Leviticus 15:10,וכל דיקרב בכל די יהי תחותוהי יהי מסאב עד רמשא ודיטול יתהון יצבע לבושוהי ויסחי במיא ויהי מסאב עד רמשא:
3,Leviticus,15,11,Leviticus 15:11,וכל די יקרב ביה דובנא וידוהי לא שטף במיא ויצבע לבושוהי ויסחי במיא ויהי מסאב עד רמשא:
3,Leviticus,15,12,Leviticus 15:12,ומאן דחסף די יקרב ביה דובנא יתבר וכל מאן דאע ישתטף במיא:
3,Leviticus,15,13,Leviticus 15:13,וארי ידכי דובנא מדוביה וימני ליה שבעת יומין לדכותיה ויצבע לבושוהי ויסחי בשריה במי מבוע וידכי:
3,Leviticus,15,14,Leviticus 15:14,וביומא תמינאה יסב ליה תרתין שפנינין או תרין בני יונה וייתי לקדם יי לתרע משכן זמנא ויתננון לכהנא:
3,Leviticus,15,15,Leviticus 15:15,ויעבד יתהון כהנא חד חטאתא וחד עלתא ויכפר עלוהי כהנא קדם יי מדוביה:
3,Leviticus,15,16,Leviticus 15:16,וגבר ארי תפוק מניה שכבת זרעא ויסחי במיא ית כל בשריה ויהי מסאב עד רמשא:
3,Leviticus,15,17,Leviticus 15:17,וכל לבוש וכל משך די יהי עלוהי שכבת זרעא ויצטבע במיא ויהי מסאב עד רמשא:
3,Leviticus,15,18,Leviticus 15:18,ואתתא די ישכוב גבר יתה שכבת זרעא ויסחון במיא ויסאבון עד רמשא:
3,Leviticus,15,19,Leviticus 15:19,ואתתא ארי תהי דיבא דם יהי דובה בבשרה שבעא יומין תהי בריחוקה וכל דיקרב בה יהי מסאב עד רמשא:
3,Leviticus,15,20,Leviticus 15:20,וכל די תשכוב עלוהי ברחוקה יהי מסאב וכל די תיתב עלוהי יהי מסאב:
